path,file_name,description,end_date,date_last_modified
80257B32004D7A47802577CF002B6340,10-11-01 - Neill - Spelman - Improving ONS Population and Migration Statistics Working_80257B32004D7A47802577CF002B6340.tif,Population and Migration Statistics Working Group; population and migration statistics,2010-12-31T00:00:00,2020-05-16T22:09:27
80257B32004D7A47802577CF002B6340,80257B32004D7A47802577CF002B6340.pdf,Population and Migration Statistics Working Group; population and migration statistics,2010-12-31T00:00:00,2023-01-23T12:07:16
80257B32004D7A47802578290067C79D,80257B32004D7A47802578290067C79D.pdf,Housing Market Statistics Steering Group; Owner Occupied Housing (OOH) Steering Group; National Statistician's review,2011-12-31T00:00:00,2023-01-23T11:54:58
80257B32004D7A47802578290067C79D,GSS HMSRSG 11 01_80257B32004D7A47802578290067C79D.pdf,Housing Market Statistics Steering Group; Owner Occupied Housing (OOH) Steering Group; National Statistician's review,2011-12-31T00:00:00,2020-05-17T05:32:37
80257B32004D7A47802578290067C79D,GSS HMSRSG 11 02_80257B32004D7A47802578290067C79D.pdf,Housing Market Statistics Steering Group; Owner Occupied Housing (OOH) Steering Group; National Statistician's review,2011-12-31T00:00:00,2020-05-17T05:32:38
80257B32004D7A47802578290067C79D,GSS HMSRSG Agenda 01-02-11_80257B32004D7A47802578290067C79D.pdf,Housing Market Statistics Steering Group; Owner Occupied Housing (OOH) Steering Group; National Statistician's review,2011-12-31T00:00:00,2020-05-17T05:32:37
80257B32004D7A47802578FD0031EE76,80257B32004D7A47802578FD0031EE76.pdf,Population Statistics Development Board; population and migration statistics,2008-12-31T00:00:00,2023-01-23T11:20:30
80257B32004D7A47802578FD0031EE76,Joint ESRC research_80257B32004D7A47802578FD0031EE76.doc,Population Statistics Development Board; population and migration statistics,2008-12-31T00:00:00,2020-05-14T18:39:23
80257B32004D7A47802578FD004FBD1D,80257B32004D7A47802578FD004FBD1D.pdf,Population Statistics Development Board; population and migration statistics; correspondence,2011-12-31T00:00:00,2023-01-19T17:29:39
80257B32004D7A4780257A9A0051AB0B,80257B32004D7A4780257A9A0051AB0B.pdf,Population statistics: same sex couples data; legal aspects of data sharing,2013-12-31T00:00:00,2023-01-19T17:00:34
80257B32004D7A4780257B03005F4638,80257B32004D7A4780257B03005F4638.pdf,Population statistics: Population Theme,2013-12-31T00:00:00,2023-01-23T11:34:16
80257B32004D7A4780257B03005F4638,Population Theme Report Template for IAC Feb 2013_80257B32004D7A4780257B03005F4638.docx,Population statistics: Population Theme,2013-12-31T00:00:00,2020-05-18T11:34:43
80257B32004D7A4780257B03005F4638,Population Theme Report_12 Month Template_Jan 2013_80257B32004D7A4780257B03005F4638.docx,Population statistics: Population Theme,2013-12-31T00:00:00,2020-05-18T11:34:43
80257B32004D7A4780257B0F00393AB6,80257B32004D7A4780257B0F00393AB6.pdf,Population statistics: Population Theme,2013-12-31T00:00:00,2023-01-19T16:55:56
80257B32004D7A4780257B27002F15A4,80257B32004D7A4780257B27002F15A4.pdf,Population statistics: Population Theme,2013-12-31T00:00:00,2023-01-19T16:57:44
80257B32004D7A4780257B43002FE09F,80257B32004D7A4780257B43002FE09F.pdf,Population statistics: same sex couples data; amendments to primary legislation and data sharing ,2013-12-31T00:00:00,2023-01-19T17:16:51
80257B32004D7A4780257B43002FE1F2,80257B32004D7A4780257B43002FE1F2.pdf,Population statistics: same sex couples data; amendments to primary legislation and data sharing ,2013-12-31T00:00:00,2023-01-19T17:20:37
80257B32004D7A4780257B43002FE27A,161112 Master table of provisions potentially requiring amendment_80257B32004D7A4780257B43002FE27A.xlsx,Population statistics: same sex couples data; amendments to primary legislation and data sharing ,2013-12-31T00:00:00,2020-05-18T13:17:35
80257B32004D7A4780257B43002FE27A,80257B32004D7A4780257B43002FE27A.pdf,Population statistics: same sex couples data; amendments to primary legislation and data sharing ,2013-12-31T00:00:00,2023-01-23T12:05:03
80257B32004D7A4780257B43002FE27A,Annex A marriage related ref word search_80257B32004D7A4780257B43002FE27A.docx,Population statistics: same sex couples data; amendments to primary legislation and data sharing ,2013-12-31T00:00:00,2020-05-18T13:17:35
80257B32004D7A4780257B43002FE27A,Extracts of UKSA owned legislation_80257B32004D7A4780257B43002FE27A.doc,Population statistics: same sex couples data; amendments to primary legislation and data sharing ,2013-12-31T00:00:00,2020-05-18T13:17:35
80257B32004D7A4780257B43002FE80E,80257B32004D7A4780257B43002FE80E.pdf,Population statistics: same sex couples data; amendments to primary legislation and data sharing ,2013-12-31T00:00:00,2023-01-23T11:19:20
80257B32004D7A4780257B43002FE80E,Annex C- UK Statistics Provisions_80257B32004D7A4780257B43002FE80E.xlsx,Population statistics: same sex couples data; amendments to primary legislation and data sharing ,2013-12-31T00:00:00,2020-05-18T13:18:44
80257B32004D7A4780257B430037E6BD,80257B32004D7A4780257B430037E6BD.pdf,Population statistics: same sex couples data; amendments to primary legislation and data sharing ,2013-12-31T00:00:00,2023-01-19T17:18:55
80257B32004D7A4780257B44003AC9C0,2049_001_80257B32004D7A4780257B44003AC9C0.pdf,Population statistics: national population projections: marital status ,2013-12-31T00:00:00,2020-05-18T13:24:55
80257B32004D7A4780257B44003AC9C0,80257B32004D7A4780257B44003AC9C0.pdf,Population statistics: national population projections: marital status ,2013-12-31T00:00:00,2023-01-23T11:44:27
80257B32004D7A4780257B44003AC9C0,Draft response to Minister equal marriage_80257B32004D7A4780257B44003AC9C0.docx,Population statistics: national population projections: marital status ,2013-12-31T00:00:00,2020-05-18T13:24:55
80257B32004D7A4780257B4B004EEA54,80257B32004D7A4780257B4B004EEA54.pdf,Population statistics: Population Theme,2013-12-31T00:00:00,2023-01-23T11:16:55
80257B32004D7A4780257B4B004EEA54,NSTGPop201201 Population Governance_80257B32004D7A4780257B4B004EEA54.docx,Population statistics: Population Theme,2013-12-31T00:00:00,2020-05-18T06:22:21
80257B32004D7A4780257B5E003B90AF,80257B32004D7A4780257B5E003B90AF.pdf,Population statistics: migration distribution and subnational population projection data,2013-12-31T00:00:00,2023-01-20T14:32:40
80257B32004D7A4780257B5E004A6567,80257B32004D7A4780257B5E004A6567.pdf,Population statistics: national population projections data,2013-12-31T00:00:00,2023-01-23T11:17:49
80257B32004D7A4780257B5E004A6567,PSD Seminar slides - Beyond 2011 Population Estimates Methodology_80257B32004D7A4780257B5E004A6567.pptx,Population statistics: national population projections data,2013-12-31T00:00:00,2020-05-18T14:36:24
80257B32004D7A4780257BAA00334386,80257B32004D7A4780257BAA00334386.pdf,Population statistics: national population projections: marital status ,2013-12-31T00:00:00,2023-01-20T14:09:16
80257B32004D7A4780257BCF00342DAC,80257B32004D7A4780257BCF00342DAC.pdf,Population statistics: national population projections data,2013-12-31T00:00:00,2023-01-19T16:59:03
80257B32004D7A4780257BCF0053AAF5,80257B32004D7A4780257BCF0053AAF5.pdf,Population statistics: same sex couples data; legal aspects of data sharing,2013-12-31T00:00:00,2023-01-19T17:01:33
80257B32004D7A4780257BEB00533B31,80257B32004D7A4780257BEB00533B31.pdf,Population statistics: same sex couples data; legal aspects of data sharing,2013-12-31T00:00:00,2023-01-19T17:09:02
80257B32004D7A4780257BEB00533B5F,80257B32004D7A4780257BEB00533B5F.pdf,Population statistics: same sex couples data; amendments to primary legislation and data sharing ,2013-12-31T00:00:00,2023-01-19T17:13:15
80257B32004D7A4780257BEB00536350,80257B32004D7A4780257BEB00536350.pdf,Population statistics: same sex couples data; amendments to primary legislation and data sharing ,2013-12-31T00:00:00,2023-01-19T17:14:27
80257B32004D7A4780257BF1004DAB74,80257B32004D7A4780257BF1004DAB74.pdf,Population statistics: NHS use of ONS mortality data: legal aspects,2013-12-31T00:00:00,2023-01-20T14:28:45
80257B32004D7A4780257BF1004DABFE,80257B32004D7A4780257BF1004DABFE.pdf,Population statistics: same sex couples data; amendments to primary legislation and data sharing ,2013-12-31T00:00:00,2023-01-19T17:15:47
80257B32004D7A4780257BF1004DAC2A,80257B32004D7A4780257BF1004DAC2A.pdf,Population statistics: NHS use of ONS mortality data: legal aspects,2013-12-31T00:00:00,2023-01-20T14:30:16
80257B32004D7A4780257BF6004100BC,80257B32004D7A4780257BF6004100BC.pdf,Population statistics: NHS use of ONS mortality data: legal aspects,2013-12-31T00:00:00,2023-01-20T14:31:38
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2010.09.07,BCS-SG-07-02 Agenda.doc.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2007-09-05T20:59:55
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2010.09.07,BCS-SG-07-02 Item 2 Minutes 01-07.doc.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2007-09-05T20:59:55
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2010.09.07,BCS-SG-07-02 Item 4.1. Progress Report on MCS Sept 2007.doc.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2007-09-05T20:59:55
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2010.09.07,BCS-SG-07-02 Item 4.2. Progress Report on NCDS& BCS70.doc.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2007-09-05T20:59:55
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2010.09.07,BCS-SG-07-02 Item 5 MCS Future Surveys.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2007-09-05T20:59:55
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2010.09.07,BCS-SG-07-02 Item 6 MCS4 Development.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2007-09-07T12:32:23
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2010.09.07,BCS-SG-07-02 Item 7.1. Assesing oral health inequalities in MCS proposal.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2007-09-05T20:59:55
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2010.09.07,BCS-SG-07-02 Item 7.1. Supporting Letter Dep of Health.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2007-09-05T20:59:55
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2010.09.07,BCS-SG-07-02 Item 7.2. Cover note.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2007-09-05T20:59:55
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2010.09.07,BCS-SG-07-02 Item 7.2.Matching BCS70 to offender index data project Sept 2007.pdf,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2007-09-05T20:59:55
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2020.02.07,BCS-SG-07-01 Agenda.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2007-02-15T15:34:01
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2020.02.07,BCS-SG-07-01 Item 4.1 Progress Report on MCS Feb 2007.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2007-02-15T15:34:01
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2020.02.07,BCS-SG-07-01 Item 4.2 Progress Report on NCDS&BCS70.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2007-02-15T15:34:01
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2020.02.07,BCS-SG-07-01 Item 5 Disclosure Risk.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2007-02-15T15:34:01
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2020.02.07,BCS-SG-07-01 Item 6 MCS Future Surveys.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2007-02-15T15:34:01
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2020.02.07,BCS-SG-07-01 Item 7 Timing of MCS Deposits.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2007-02-15T15:34:01
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2020.02.07,BCS-SG-07-01 Item 8 MCS4 Development.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2007-02-15T15:34:01
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2020.02.07,BCS-SG-07-01 Item 9 Substudy-MCS outline.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2007-02-15T15:34:01
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2020.02.07,Minutes 02-06.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2007-02-15T15:34:01
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/meeting%2027.09.06,Agenda 02-06 - 27 Sep 2006.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2006-09-21T14:57:11
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/meeting%2027.09.06,Agenda Item 3a.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2006-09-21T14:57:11
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/meeting%2027.09.06,Agenda Item 4b.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2006-09-21T14:57:11
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/meeting%2027.09.06,Agenda Item 4c.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2006-09-21T14:57:11
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/meeting%2027.09.06,Agenda Item 4d-tabled.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2006-10-05T12:57:26
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/meeting%2027.09.06,Agenda Item 5.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2006-09-21T14:57:11
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/meeting%2027.09.06,Agenda Item 6a.pdf,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2006-09-21T14:57:11
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/meeting%2027.09.06,Agenda Item 6b.pdf,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2006-09-21T14:57:11
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/meeting%2027.09.06,Agenda Item 6c.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2006-09-21T14:57:11
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/meeting%2027.09.06,Agenda Item 8.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2006-09-21T14:57:11
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/meeting%2027.09.06,BCS SC COMM 270906 Tabled papers.pdf,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2008-03-10T14:08:11
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/meeting%2027.09.06,Minutes 02-06.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2006-10-05T12:57:26
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2028.09.05,01-05 Meeting Minutes 31-03-05.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2005-09-28T00:48:50
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2028.09.05,AGENDA.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2005-09-29T03:22:22
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2028.09.05,Paper 1 CLS Progress Report.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2005-09-28T00:48:49
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2028.09.05,Paper 2 Appendix 1 Provisional estimates of response at MCS2.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2005-09-28T00:48:49
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2028.09.05,Paper 2 Appendix 2 DataDepositMCS2.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2005-09-28T00:48:49
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2028.09.05,Paper 2 Appendix 3 Post Pilot Cuts from Questionnaire-LC.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2005-09-28T00:48:50
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2028.09.05,Paper 2 Appendix 4 Timetable for MCS3 .doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2005-09-28T00:48:50
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2028.09.05,Paper 2 Appendix 5 Tracing and Cohort Maintenance on MCS.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2005-09-28T00:48:50
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2028.09.05,Paper 2 MCS Progress report.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2005-09-28T00:48:50
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2028.09.05,Paper 3 Progress report on  NCDS forscientific committee - JE  PS.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2005-09-28T00:48:50
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2028.09.05,Paper 4 Progress report on BCS70 for Scientific committee - PS  JE.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2005-09-28T00:48:50
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2028.09.05,Paper 5 Tracing  attrition doc for scientific committee JE IP  PS (2).doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2005-09-28T00:48:50
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2028.09.05,Paper 6 Planning for NCDS and BCS70 2008 sweeps JE  PS (2).doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2005-09-28T00:48:50
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2028.09.05,Paper 7 Diana Birch Substdy - Teen preg research proposal.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2005-09-28T00:48:49
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2031.03.05,01-05 Meeting Minutes 31-03-05.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2005-05-20T11:21:00
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2031.03.05,MCS3 Priorities.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2005-05-20T12:47:50
Millennium%20cohort/Birth%20Cohort%20Scientifc%20Committee/Meeting%2031.03.05,Points for Discussion from consultation on draft MCS3 Questionnaire.doc,Birth Cohort Studies Scientific Committee: longitudinal study: minutes and papers,2007-12-31T00:00:00,2005-05-20T12:47:50
Millennium%20cohort/Birth%20Cohort%20Steering%20Group/January%202006,Minutes of 4th BCS Steering Group 12_1_06_ONS comments.doc,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2006-02-08T13:29:06
Millennium%20cohort/Birth%20Cohort%20Steering%20Group/January%202006,Reporting&analysis for BCS St Gp_ final_11-01-06.doc,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2006-01-11T13:14:46
Millennium%20cohort/Birth%20Cohort%20Steering%20Group/January%202006,Reporting&analysis for BCS St Gp_AnxA_provl costings final-11-01-06.xls,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2006-01-11T12:47:02
Millennium%20cohort/Birth%20Cohort%20Steering%20Group/November%202004,CLSSG 01_04 Agenda#2.doc,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2004-11-23T08:36:59
Millennium%20cohort/Birth%20Cohort%20Steering%20Group/November%202004,CLSSG 02_04 Minutes of last meeting.doc,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2004-11-23T08:36:59
Millennium%20cohort/Birth%20Cohort%20Steering%20Group/November%202004,CLSSG 03_04 Annex 1 governance arrangements.doc,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2004-11-23T08:37:00
Millennium%20cohort/Birth%20Cohort%20Steering%20Group/November%202004,CLSSG 03_04 Annex 2 - Steering Committee Membership.doc,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2004-11-23T08:37:00
Millennium%20cohort/Birth%20Cohort%20Steering%20Group/November%202004,CLSSG 03_04 Annex 3 - Scientific Committee Membership.doc,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2004-11-23T08:37:00
Millennium%20cohort/Birth%20Cohort%20Steering%20Group/November%202004,CLSSG 03_04 Annex 5 - ToR Scientific Committee#2.doc,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2004-11-25T13:37:38
Millennium%20cohort/Birth%20Cohort%20Steering%20Group/November%202004,CLSSG 03_04 Governance.doc,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2004-11-23T08:37:00
Millennium%20cohort/Birth%20Cohort%20Steering%20Group/November%202004,CLSSG 04_04 Annex 1 Comms strat.doc,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2004-11-23T08:37:00
Millennium%20cohort/Birth%20Cohort%20Steering%20Group/November%202004,CLSSG 04_04 Annex 2 user engagement.doc,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2004-11-23T08:37:00
Millennium%20cohort/Birth%20Cohort%20Steering%20Group/November%202004,CLSSG 04_04 Communications strategy.doc,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2004-11-23T08:37:00
Millennium%20cohort/Birth%20Cohort%20Steering%20Group/November%202004,CLSSG 05_04 Annual Report.pdf,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2004-11-23T08:37:00
Millennium%20cohort/Birth%20Cohort%20Steering%20Group/November%202004,Summary of comments for ToRs for Birth Cohort Steering Group.doc,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2004-11-22T17:21:48
Millennium%20cohort/Birth%20Cohort%20Steering%20Group/September%2007,-_circular_2006-26_assessment_arrangements_-reporting_to_gov-3.pdf,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2007-10-31T14:44:15
Millennium%20cohort/Birth%20Cohort%20Steering%20Group/September%2007,BCSSG notes Sept 07.doc,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2007-09-20T13:06:08
Millennium%20cohort/Birth%20Cohort%20Steering%20Group/September%2007,september BCSSG meeting papers.doc,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2007-09-18T08:30:38
Millennium%20cohort/Birth%20Cohort%20Steering%20Group/September%202006,09_06 - BCS SG 01.doc,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2006-09-27T14:02:31
Millennium%20cohort/Birth%20Cohort%20Steering%20Group/September%202006,09_06 - BCS SG 02.doc,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2006-09-22T15:46:58
Millennium%20cohort/Birth%20Cohort%20Steering%20Group/September%202006,09_06 - BCS SG 03a.doc,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2006-09-22T15:46:58
Millennium%20cohort/Birth%20Cohort%20Steering%20Group/September%202006,09_06 - BCS SG 03b.doc,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2006-09-22T15:46:58
Millennium%20cohort/Birth%20Cohort%20Steering%20Group/September%202006,09_06 - BCS SG 04a.doc,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2006-09-22T15:46:58
Millennium%20cohort/Birth%20Cohort%20Steering%20Group/September%202006,09_06 - BCS SG 04b.doc,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2006-09-22T15:46:58
Millennium%20cohort/Birth%20Cohort%20Steering%20Group/September%202006,09_06 - BCS SG 04c.doc,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2006-09-22T15:46:58
Millennium%20cohort/Birth%20Cohort%20Steering%20Group/September%202006,09_06 - BCS SG 05.doc,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2006-09-22T15:46:58
Millennium%20cohort/Birth%20Cohort%20Steering%20Group/September%202006,09_06 - BCS SG 06.doc,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2006-09-22T15:46:58
Millennium%20cohort/Birth%20Cohort%20Steering%20Group/September%202006,09_06 - BCS SG 08#2.doc,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2006-09-27T14:02:31
Millennium%20cohort/Birth%20Cohort%20Steering%20Group/September%202006,BCS SG 270906 Tabled papers.pdf,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2008-03-10T14:06:12
Millennium%20cohort/Birth%20Cohort%20Steering%20Group/September%202006,BCS SG 290906 Tabled papers.pdf,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2008-03-10T14:04:55
Millennium%20cohort/Birth%20Cohort%20Steering%20Group,ToRs Birth Cohort Steering Groupv3.doc,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2004-11-25T14:30:22
Millennium%20cohort/Birth%20Cohort%20Steering%20Group,TROIKA mins Sep06 Draft hj lp.doc,Birth Cohort Steering Group: longitudinal study: minutes and papers,2007-12-31T00:00:00,2006-10-09T10:54:05
